.id,crash_date,crash_time,severity
53716,08/03/2024,21:17:00,No injuries
53717,08/03/2024,01:47:00,Injured
53718,08/03/2024,13:30:00,Injured
53719,08/03/2024,05:00:00,Injured
53720,08/03/2024,23:30:00,No injuries
53721,08/03/2024,10:45:00,Injured
53722,08/03/2024,21:45:00,Injured
53723,08/03/2024,01:30:00,No injuries
53724,08/03/2024,00:00:00,No injuries
53725,08/03/2024,04:45:00,Injured
53726,08/03/2024,17:57:00,Injured
53727,08/03/2024,00:00:00,Injured
53728,08/03/2024,06:00:00,Injured
53729,08/03/2024,19:00:00,Injured
53730,08/03/2024,03:28:00,No injuries
53731,08/03/2024,14:19:00,No injuries
53732,08/03/2024,12:00:00,No injuries
53733,08/03/2024,18:00:00,Injured
53734,08/03/2024,13:26:00,No injuries
53735,08/03/2024,03:58:00,No injuries
53736,08/03/2024,12:20:00,No injuries
53737,08/03/2024,18:19:00,Injured
53738,08/03/2024,15:04:00,Injured
53739,08/03/2024,13:15:00,Injured
53740,08/03/2024,01:26:00,No injuries
53741,08/03/2024,20:00:00,No injuries
53742,08/03/2024,21:30:00,Injured
53743,08/03/2024,21:00:00,No injuries
53744,08/03/2024,02:45:00,No injuries
53745,08/03/2024,19:30:00,No injuries
53746,08/03/2024,20:28:00,Injured
53747,08/03/2024,17:29:00,No injuries
53748,08/03/2024,14:00:00,Injured
53749,08/03/2024,12:24:00,Injured
53750,08/03/2024,17:30:00,Injured
53751,08/03/2024,13:34:00,No injuries
53752,08/03/2024,19:38:00,Injured
53753,08/03/2024,01:05:00,No injuries
53754,08/03/2024,18:32:00,Injured
53755,08/03/2024,08:45:00,Injured
53756,08/03/2024,17:10:00,Injured
53757,08/03/2024,20:32:00,No injuries
53758,08/03/2024,02:50:00,Injured
53759,08/03/2024,05:10:00,No injuries
53760,08/03/2024,09:05:00,Injured
53761,08/03/2024,21:10:00,No injuries
53762,08/03/2024,02:55:00,No injuries
53763,08/03/2024,18:18:00,No injuries
53764,08/03/2024,22:03:00,No injuries
53765,08/03/2024,14:01:00,No injuries
53766,08/03/2024,18:20:00,No injuries
53767,08/03/2024,16:16:00,Injured
53768,08/03/2024,09:30:00,No injuries
53769,08/03/2024,23:31:00,No injuries
53770,08/03/2024,12:41:00,No injuries
53771,08/03/2024,22:11:00,No injuries
53772,08/03/2024,17:27:00,No injuries
53773,08/03/2024,00:12:00,Injured
53774,08/03/2024,11:25:00,No injuries
53775,08/03/2024,19:44:00,No injuries
53776,08/03/2024,06:30:00,No injuries
53777,08/03/2024,19:06:00,Injured
53778,08/03/2024,11:00:00,Injured
53779,08/03/2024,01:00:00,No injuries
53780,08/03/2024,23:00:00,No injuries
53781,08/03/2024,11:50:00,No injuries
53782,08/03/2024,19:20:00,Injured
53783,08/03/2024,13:15:00,No injuries
53784,08/03/2024,11:50:00,No injuries
53785,08/03/2024,01:59:00,No injuries
53786,08/03/2024,07:55:00,No injuries
53787,08/03/2024,16:15:00,Injured
53788,08/03/2024,20:01:00,No injuries
53789,08/03/2024,00:20:00,Injured
53790,08/03/2024,01:05:00,Injured
53791,08/03/2024,21:15:00,No injuries
53792,08/03/2024,10:13:00,No injuries
53793,08/03/2024,20:20:00,Injured
53794,08/03/2024,04:50:00,No injuries
53795,08/03/2024,21:35:00,Injured
53796,08/03/2024,05:14:00,Injured
53797,08/03/2024,21:04:00,Injured
53798,08/03/2024,11:24:00,Injured
53799,08/03/2024,19:00:00,Injured
53800,08/03/2024,21:25:00,No injuries
53801,08/03/2024,18:25:00,Injured
53802,08/03/2024,17:45:00,No injuries
53803,08/03/2024,01:26:00,Deadly
53804,08/03/2024,23:05:00,No injuries
53805,08/03/2024,04:49:00,No injuries
53806,08/03/2024,22:20:00,No injuries
53807,08/03/2024,18:26:00,Injured
53808,08/03/2024,10:30:00,No injuries
53809,08/03/2024,05:35:00,No injuries
53810,08/03/2024,12:30:00,Injured
53811,08/03/2024,08:30:00,No injuries
53812,08/03/2024,17:26:00,No injuries
53813,08/03/2024,05:26:00,Injured
53814,08/03/2024,21:33:00,Injured
53815,08/03/2024,22:05:00,No injuries
53816,08/03/2024,16:18:00,Injured
53817,08/03/2024,00:00:00,No injuries
53818,08/03/2024,18:43:00,Injured
53819,08/03/2024,21:15:00,No injuries
53820,08/03/2024,19:30:00,Injured
53821,08/03/2024,01:50:00,No injuries
53822,08/03/2024,12:00:00,Injured
53823,08/04/2024,18:55:00,Injured
53824,08/04/2024,23:25:00,No injuries
53825,08/04/2024,14:25:00,Injured
53826,08/04/2024,09:20:00,No injuries
53827,08/04/2024,04:30:00,Injured
53828,08/04/2024,07:40:00,No injuries
53829,08/04/2024,09:30:00,No injuries
53830,08/04/2024,02:19:00,Injured
53831,08/04/2024,01:25:00,Injured
53832,08/04/2024,23:20:00,Injured
53833,08/04/2024,01:20:00,No injuries
53834,08/04/2024,14:30:00,No injuries
53835,08/04/2024,02:40:00,Injured
53836,08/04/2024,04:25:00,No injuries
53837,08/04/2024,17:16:00,No injuries
53838,08/04/2024,18:55:00,Injured
53839,08/04/2024,22:50:00,No injuries
53840,08/04/2024,00:30:00,Injured
53841,08/04/2024,21:00:00,No injuries
53842,08/04/2024,16:40:00,No injuries
53843,08/04/2024,17:15:00,Injured
53844,08/04/2024,19:20:00,No injuries
53845,08/04/2024,07:35:00,No injuries
53846,08/04/2024,15:24:00,No injuries
53847,08/04/2024,22:20:00,Injured
53848,08/04/2024,20:44:00,Injured
53849,08/04/2024,17:46:00,No injuries
53850,08/04/2024,01:30:00,Injured
53851,08/04/2024,19:30:00,Injured
53852,08/04/2024,19:08:00,Injured
53853,08/04/2024,08:44:00,Injured
53854,08/04/2024,12:15:00,No injuries
53855,08/04/2024,02:15:00,No injuries
53856,08/04/2024,00:12:00,Injured
53857,08/04/2024,01:12:00,Injured
53858,08/04/2024,18:46:00,Injured
53859,08/04/2024,08:30:00,Injured
53860,08/04/2024,18:29:00,Injured
53861,08/04/2024,05:10:00,Injured
53862,08/04/2024,14:30:00,Injured
53863,08/04/2024,22:21:00,No injuries
53864,08/04/2024,23:00:00,Injured
53865,08/04/2024,00:24:00,Injured
53866,08/04/2024,16:15:00,No injuries
53867,08/04/2024,17:05:00,Injured
53868,08/04/2024,02:15:00,No injuries
53869,08/04/2024,00:49:00,No injuries
53870,08/04/2024,11:00:00,No injuries
53871,08/04/2024,15:15:00,No injuries
53872,08/04/2024,04:19:00,No injuries
53873,08/04/2024,17:35:00,Injured
53874,08/04/2024,04:30:00,Injured
53875,08/04/2024,11:30:00,No injuries
53876,08/04/2024,22:55:00,No injuries
53877,08/04/2024,10:00:00,No injuries
53878,08/04/2024,17:30:00,Injured
53879,08/04/2024,00:08:00,No injuries
53880,08/04/2024,07:14:00,Injured
53881,08/04/2024,10:51:00,No injuries
53882,08/04/2024,18:30:00,No injuries
53883,08/04/2024,20:50:00,Injured
53884,08/04/2024,06:55:00,No injuries
53885,08/04/2024,12:25:00,No injuries
53886,08/04/2024,13:03:00,No injuries
53887,08/04/2024,16:00:00,No injuries
53888,08/04/2024,15:24:00,No injuries
53889,08/04/2024,11:00:00,No injuries
53890,08/04/2024,21:35:00,No injuries
53891,08/04/2024,02:30:00,No injuries
53892,08/04/2024,11:30:00,No injuries
53893,08/04/2024,18:30:00,No injuries
53894,08/04/2024,08:59:00,No injuries
53895,08/04/2024,11:55:00,No injuries
53896,08/04/2024,00:51:00,No injuries
53897,08/04/2024,00:39:00,No injuries
53898,08/04/2024,03:14:00,No injuries
53899,08/04/2024,18:16:00,No injuries
53900,08/04/2024,11:19:00,Injured
53901,08/04/2024,17:49:00,No injuries
53902,08/04/2024,11:16:00,No injuries
53903,08/04/2024,20:15:00,No injuries
53904,08/04/2024,22:15:00,Injured
53905,08/04/2024,17:10:00,Injured
53906,08/04/2024,21:45:00,Injured
53907,08/04/2024,19:00:00,No injuries
53908,08/04/2024,02:00:00,No injuries
53909,08/04/2024,20:20:00,No injuries
53910,08/04/2024,03:35:00,No injuries
53911,08/04/2024,08:58:00,Injured
53912,08/04/2024,21:30:00,No injuries
53913,08/04/2024,22:55:00,Injured
53914,08/04/2024,08:30:00,No injuries
53915,08/04/2024,08:50:00,No injuries
53916,08/04/2024,04:00:00,No injuries
53917,08/04/2024,16:42:00,Injured
53918,08/04/2024,13:15:00,Injured
53919,08/04/2024,14:53:00,Injured
53920,08/04/2024,02:56:00,Injured
53921,08/04/2024,00:06:00,No injuries
53922,08/04/2024,00:00:00,No injuries
53923,08/04/2024,21:29:00,Injured
53924,08/04/2024,04:00:00,Injured
53925,08/04/2024,15:10:00,No injuries
53926,08/04/2024,17:47:00,Injured
53927,08/04/2024,08:01:00,Injured
53928,08/04/2024,14:12:00,No injuries
53929,08/04/2024,22:00:00,No injuries
53930,08/04/2024,00:37:00,Injured
53931,08/04/2024,15:00:00,No injuries
53932,08/04/2024,06:22:00,Injured
53933,08/04/2024,15:21:00,Injured
53934,08/04/2024,19:00:00,No injuries
53935,08/04/2024,15:30:00,No injuries
53936,08/04/2024,11:50:00,No injuries
53937,08/04/2024,09:00:00,No injuries
53938,08/04/2024,02:37:00,No injuries
53939,08/04/2024,02:00:00,No injuries
53940,08/04/2024,01:20:00,No injuries
53941,08/04/2024,00:30:00,Injured
53942,08/04/2024,17:43:00,No injuries
53943,08/04/2024,16:12:00,Injured
53944,08/04/2024,05:29:00,No injuries
53945,08/04/2024,19:42:00,Injured
53946,08/04/2024,12:34:00,No injuries
53947,08/04/2024,20:15:00,Injured
53948,08/04/2024,17:57:00,No injuries
53949,08/04/2024,22:30:00,No injuries
53950,08/04/2024,00:09:00,No injuries
53951,08/04/2024,15:00:00,No injuries
53952,08/04/2024,05:04:00,Injured
53953,08/04/2024,10:50:00,Injured
53954,08/04/2024,20:07:00,Injured
53955,08/04/2024,11:00:00,No injuries
53956,08/04/2024,13:00:00,Injured
53957,08/04/2024,00:00:00,No injuries
53958,08/04/2024,02:34:00,No injuries
53959,08/04/2024,11:41:00,No injuries
53960,08/04/2024,05:44:00,No injuries
53961,08/04/2024,20:48:00,Injured
53962,08/04/2024,16:40:00,No injuries
53963,08/04/2024,22:32:00,Injured
53964,08/04/2024,15:24:00,No injuries
53965,08/04/2024,21:10:00,Injured
53966,08/04/2024,06:45:00,No injuries
53967,08/04/2024,19:20:00,No injuries
53968,08/04/2024,23:30:00,No injuries
53969,08/04/2024,16:27:00,Injured
53970,08/04/2024,13:00:00,No injuries
53971,08/04/2024,17:45:00,No injuries
53972,08/04/2024,14:40:00,Injured
53973,08/04/2024,09:50:00,No injuries
53974,08/04/2024,11:33:00,No injuries
53975,08/04/2024,22:29:00,No injuries
53976,08/04/2024,10:17:00,Injured
53977,08/04/2024,14:15:00,No injuries
53978,08/04/2024,16:00:00,No injuries
53979,08/04/2024,02:25:00,No injuries
53980,08/04/2024,15:30:00,No injuries
53981,08/04/2024,08:00:00,No injuries
53982,08/04/2024,04:00:00,No injuries
53983,08/04/2024,22:50:00,Injured
53984,08/04/2024,16:40:00,Injured
53985,08/04/2024,01:05:00,No injuries
53986,08/04/2024,14:20:00,No injuries
53987,08/04/2024,00:00:00,Injured
53988,08/04/2024,21:44:00,Injured
53989,08/04/2024,14:10:00,No injuries
53990,08/04/2024,09:25:00,Injured
53991,08/04/2024,18:00:00,No injuries
53992,08/04/2024,23:35:00,No injuries
53993,08/04/2024,07:00:00,No injuries
53994,08/04/2024,05:45:00,Injured
53995,08/04/2024,20:45:00,No injuries
53996,08/04/2024,23:15:00,Injured
53997,08/04/2024,04:30:00,No injuries
53998,08/04/2024,15:15:00,Injured
53999,08/04/2024,09:54:00,Injured
54000,08/04/2024,05:54:00,No injuries
54001,08/04/2024,20:16:00,Injured
54002,08/04/2024,09:00:00,No injuries
54003,08/04/2024,04:23:00,No injuries
54004,08/04/2024,01:49:00,No injuries
54005,08/04/2024,12:45:00,Injured
54006,08/04/2024,21:40:00,No injuries
54007,08/04/2024,02:05:00,No injuries
54008,08/04/2024,01:40:00,No injuries
54009,08/04/2024,13:00:00,Injured
54010,08/04/2024,15:08:00,No injuries
54011,08/04/2024,06:54:00,No injuries
54012,08/04/2024,22:25:00,Injured
54013,08/04/2024,22:40:00,Injured
54014,08/04/2024,13:45:00,No injuries
54015,08/04/2024,21:50:00,Injured
54016,08/04/2024,03:30:00,No injuries
54017,08/04/2024,18:07:00,Injured
54018,08/04/2024,12:12:00,No injuries
54019,08/04/2024,16:33:00,Injured
54020,08/04/2024,00:00:00,No injuries
54021,08/04/2024,15:10:00,No injuries
54022,08/04/2024,04:56:00,No injuries
54023,08/04/2024,02:49:00,No injuries
54024,08/04/2024,01:50:00,No injuries
54025,08/04/2024,00:02:00,Injured
54026,08/04/2024,17:00:00,Injured
54027,08/04/2024,00:15:00,No injuries
54028,08/04/2024,00:45:00,Injured
54029,08/04/2024,05:05:00,Injured
54030,08/04/2024,17:38:00,Injured
54031,08/04/2024,21:00:00,No injuries
54032,08/04/2024,14:15:00,No injuries
54033,08/04/2024,11:30:00,Injured
54034,08/04/2024,02:30:00,Injured
54035,08/04/2024,23:40:00,No injuries
54036,08/04/2024,18:30:00,No injuries
54037,08/04/2024,16:15:00,No injuries
54038,08/04/2024,01:20:00,No injuries
54039,08/04/2024,04:10:00,No injuries
54040,08/04/2024,10:15:00,Injured
54041,08/04/2024,17:09:00,No injuries
54042,08/04/2024,10:40:00,No injuries
54043,08/04/2024,22:37:00,Injured
54044,08/04/2024,05:20:00,Injured
54045,08/04/2024,14:30:00,Injured
54046,08/04/2024,02:00:00,No injuries
54047,08/04/2024,00:00:00,No injuries
54048,08/04/2024,11:00:00,Injured
54049,08/04/2024,16:55:00,Injured
54050,08/04/2024,04:52:00,No injuries
54051,08/04/2024,14:50:00,Injured
54052,08/04/2024,08:39:00,Injured
54053,08/04/2024,19:27:00,Injured
54054,08/05/2024,07:10:00,No injuries
54055,08/05/2024,23:48:00,No injuries
54056,08/05/2024,23:00:00,No injuries
54057,08/05/2024,14:31:00,No injuries
54058,08/05/2024,09:00:00,No injuries
54059,08/05/2024,14:50:00,Injured
54060,08/05/2024,22:56:00,Injured
54061,08/05/2024,17:30:00,No injuries
54062,08/05/2024,00:05:00,No injuries
54063,08/05/2024,12:00:00,No injuries
54064,08/05/2024,19:04:00,Injured
54065,08/05/2024,22:05:00,No injuries
54066,08/05/2024,12:40:00,No injuries
54067,08/05/2024,08:10:00,Injured
54068,08/05/2024,03:40:00,No injuries
54069,08/05/2024,12:15:00,Injured
54070,08/05/2024,05:00:00,No injuries
54071,08/05/2024,14:40:00,No injuries
54072,08/05/2024,04:40:00,Injured
54073,08/05/2024,06:35:00,Injured
54074,08/05/2024,17:00:00,Injured
54075,08/05/2024,19:01:00,Injured
54076,08/05/2024,10:03:00,No injuries
54077,08/05/2024,14:05:00,No injuries
54078,08/05/2024,01:10:00,No injuries
54079,08/05/2024,22:47:00,Injured
54080,08/05/2024,16:32:00,Injured
54081,08/05/2024,08:00:00,No injuries
54082,08/05/2024,13:00:00,Injured
54083,08/05/2024,13:20:00,No injuries
54084,08/05/2024,15:49:00,Injured
54085,08/05/2024,18:42:00,No injuries
54086,08/05/2024,05:30:00,No injuries
54087,08/05/2024,13:21:00,Injured
54088,08/05/2024,08:30:00,No injuries
54089,08/05/2024,10:51:00,Injured
54090,08/05/2024,10:16:00,No injuries
54091,08/05/2024,18:20:00,No injuries
54092,08/05/2024,12:29:00,Injured
54093,08/05/2024,09:30:00,No injuries
54094,08/05/2024,00:17:00,No injuries
54095,08/05/2024,08:10:00,No injuries
54096,08/05/2024,23:00:00,Injured
54097,08/05/2024,18:26:00,No injuries
54098,08/05/2024,22:20:00,Injured
54099,08/05/2024,08:15:00,Injured
54100,08/05/2024,10:30:00,No injuries
54101,08/05/2024,14:08:00,Injured
54102,08/05/2024,21:00:00,Injured
54103,08/05/2024,13:05:00,No injuries
54104,08/05/2024,05:00:00,Injured
54105,08/05/2024,03:25:00,No injuries
54106,08/05/2024,18:02:00,Injured
54107,08/05/2024,14:55:00,No injuries
54108,08/05/2024,20:50:00,Injured
54109,08/05/2024,08:00:00,Injured
54110,08/05/2024,18:20:00,No injuries
54111,08/05/2024,05:40:00,Injured
54112,08/05/2024,22:47:00,Injured
54113,08/05/2024,14:09:00,Injured
54114,08/05/2024,11:10:00,Injured
54115,08/05/2024,10:35:00,No injuries
54116,08/05/2024,13:23:00,No injuries
54117,08/05/2024,00:00:00,No injuries
54118,08/05/2024,07:15:00,Injured
54119,08/05/2024,12:30:00,No injuries
54120,08/05/2024,23:00:00,No injuries
54121,08/05/2024,06:55:00,No injuries
54122,08/05/2024,15:00:00,No injuries
54123,08/05/2024,07:38:00,No injuries
54124,08/05/2024,20:54:00,Injured
54125,08/05/2024,19:09:00,No injuries
54126,08/05/2024,07:50:00,No injuries
54127,08/05/2024,18:50:00,No injuries
54128,08/05/2024,10:45:00,No injuries
54129,08/05/2024,20:31:00,No injuries
54130,08/05/2024,21:10:00,Injured
54131,08/05/2024,00:33:00,No injuries
54132,08/05/2024,00:00:00,No injuries
54133,08/05/2024,13:10:00,No injuries
54134,08/05/2024,18:19:00,No injuries
54135,08/05/2024,00:30:00,No injuries
54136,08/05/2024,20:00:00,Injured
54137,08/05/2024,09:15:00,No injuries
54138,08/05/2024,14:15:00,Injured
54139,08/05/2024,17:00:00,Injured
54140,08/05/2024,15:00:00,No injuries
54141,08/05/2024,11:45:00,Injured
54142,08/05/2024,08:44:00,Injured
54143,08/05/2024,11:00:00,No injuries
54144,08/05/2024,14:05:00,Injured
54145,08/05/2024,21:10:00,Injured
54146,08/05/2024,15:53:00,No injuries
54147,08/05/2024,20:30:00,No injuries
54148,08/05/2024,17:30:00,No injuries
54149,08/05/2024,20:38:00,Injured
54150,08/05/2024,11:45:00,Injured
54151,08/05/2024,22:30:00,No injuries
54152,08/05/2024,16:55:00,Injured
54153,08/05/2024,00:00:00,Injured
54154,08/05/2024,08:11:00,No injuries
54155,08/05/2024,10:00:00,Injured
54156,08/05/2024,20:03:00,Injured
54157,08/05/2024,08:50:00,Injured
54158,08/05/2024,13:39:00,Injured
54159,08/05/2024,16:50:00,Injured
54160,08/05/2024,18:01:00,Injured
54161,08/05/2024,06:40:00,Injured
54162,08/05/2024,17:35:00,No injuries
54163,08/05/2024,14:00:00,No injuries
54164,08/05/2024,18:45:00,No injuries
54165,08/05/2024,16:30:00,No injuries
54166,08/05/2024,01:30:00,No injuries
54167,08/05/2024,21:25:00,No injuries
54168,08/05/2024,22:36:00,Injured
54169,08/05/2024,20:42:00,Injured
54170,08/05/2024,00:30:00,Injured
54171,08/05/2024,09:00:00,No injuries
54172,08/05/2024,08:25:00,No injuries
54173,08/05/2024,23:00:00,No injuries
54174,08/05/2024,14:00:00,No injuries
54175,08/05/2024,07:35:00,Deadly
54176,08/05/2024,12:10:00,No injuries
54177,08/05/2024,16:54:00,Injured
54178,08/05/2024,13:30:00,Injured
54179,08/05/2024,06:20:00,No injuries
54180,08/05/2024,00:00:00,Injured
54181,08/05/2024,00:00:00,Injured
54182,08/05/2024,17:20:00,Injured
54183,08/05/2024,22:00:00,No injuries
54184,08/05/2024,10:02:00,No injuries
54185,08/05/2024,22:05:00,Injured
54186,08/05/2024,13:43:00,Injured
54187,08/05/2024,11:35:00,No injuries
54188,08/05/2024,05:50:00,No injuries
54189,08/05/2024,10:03:00,Injured
54190,08/05/2024,05:57:00,No injuries
54191,08/05/2024,11:31:00,Injured
54192,08/05/2024,14:00:00,Injured
54193,08/05/2024,23:30:00,Injured
54194,08/05/2024,12:59:00,Injured
54195,08/05/2024,05:46:00,No injuries
54196,08/05/2024,18:55:00,Injured
54197,08/05/2024,08:34:00,No injuries
54198,08/05/2024,22:22:00,Injured
54199,08/05/2024,04:00:00,Injured
54200,08/05/2024,02:00:00,No injuries
54201,08/05/2024,00:25:00,No injuries
54202,08/05/2024,19:00:00,Injured
54203,08/05/2024,21:00:00,Injured
54204,08/05/2024,18:30:00,No injuries
54205,08/05/2024,06:05:00,No injuries
54206,08/05/2024,16:43:00,No injuries
54207,08/05/2024,11:00:00,No injuries
54208,08/05/2024,19:48:00,Injured
54209,08/05/2024,10:45:00,No injuries
54210,08/05/2024,20:20:00,Injured
54211,08/05/2024,21:30:00,Injured
54212,08/05/2024,16:00:00,No injuries
54213,08/05/2024,07:30:00,No injuries
54214,08/05/2024,06:00:00,No injuries
54215,08/05/2024,06:50:00,No injuries
54216,08/05/2024,06:42:00,Injured
54217,08/05/2024,10:00:00,Injured
54218,08/05/2024,11:20:00,No injuries
54219,08/05/2024,17:30:00,No injuries
54220,08/05/2024,05:34:00,Injured
54221,08/05/2024,14:15:00,Injured
54222,08/05/2024,11:40:00,No injuries
54223,08/05/2024,12:50:00,No injuries
54224,08/05/2024,12:30:00,Injured
54225,08/05/2024,15:31:00,No injuries
54226,08/05/2024,04:27:00,No injuries
54227,08/05/2024,18:27:00,Injured
54228,08/05/2024,00:00:00,No injuries
54229,08/05/2024,07:15:00,Injured
54230,08/05/2024,11:35:00,No injuries
54231,08/05/2024,00:44:00,No injuries
54232,08/05/2024,15:12:00,No injuries
54233,08/05/2024,19:45:00,Injured
54234,08/05/2024,18:50:00,No injuries
54235,08/05/2024,10:58:00,No injuries
54236,08/05/2024,21:45:00,Injured
54237,08/05/2024,18:00:00,No injuries
54238,08/05/2024,09:00:00,Injured
54239,08/05/2024,00:25:00,No injuries
54240,08/05/2024,00:20:00,No injuries
54241,08/05/2024,17:19:00,Injured
54242,08/05/2024,09:30:00,No injuries
54243,08/05/2024,07:30:00,Injured
54244,08/05/2024,21:25:00,Injured
54245,08/05/2024,12:05:00,Injured
54246,08/05/2024,23:00:00,No injuries
54247,08/05/2024,14:44:00,Injured
54248,08/05/2024,12:03:00,No injuries
54249,08/05/2024,23:53:00,Injured
54250,08/05/2024,17:00:00,No injuries
54251,08/05/2024,00:00:00,No injuries
54252,08/05/2024,23:43:00,Injured
54253,08/05/2024,09:10:00,Injured
54254,08/05/2024,12:40:00,Injured
54255,08/05/2024,13:02:00,Injured
54256,08/05/2024,12:04:00,Injured
54257,08/05/2024,15:51:00,Injured
54258,08/05/2024,19:00:00,Injured
54259,08/05/2024,08:04:00,Injured
54260,08/05/2024,12:06:00,No injuries
54261,08/05/2024,17:50:00,No injuries
54262,08/05/2024,20:00:00,No injuries
54263,08/05/2024,09:15:00,No injuries
54264,08/05/2024,20:15:00,Injured
54265,08/05/2024,18:20:00,No injuries
54266,08/05/2024,01:44:00,No injuries
54267,08/05/2024,23:05:00,Injured
54268,08/05/2024,17:53:00,No injuries
54269,08/05/2024,15:00:00,No injuries
54270,08/05/2024,17:00:00,No injuries
54271,08/05/2024,15:08:00,No injuries
54272,08/05/2024,17:02:00,Injured
54273,08/05/2024,22:28:00,Injured
54274,08/06/2024,14:40:00,No injuries
54275,08/06/2024,16:50:00,Injured
54276,08/06/2024,18:40:00,No injuries
54277,08/06/2024,15:00:00,No injuries
